Calculation1,City,County/State/ Territory,Measure Names,School,Uad Uc Ethn 6 Cat,Measure Values
EL CAMINO HIGH53413,South San Francisco,San Mateo,enr,EL CAMINO HIGH,Asian,
EL CAMINO HIGH53413,South San Francisco,San Mateo,adm,EL CAMINO HIGH,Asian,
EL CAMINO HIGH53413,South San Francisco,San Mateo,app,EL CAMINO HIGH,Asian,32
EL CAMINO HIGH53413,South San Francisco,San Mateo,enr,EL CAMINO HIGH,All,
EL CAMINO HIGH53413,South San Francisco,San Mateo,adm,EL CAMINO HIGH,All,
EL CAMINO HIGH53413,South San Francisco,San Mateo,app,EL CAMINO HIGH,All,43
EL CAMINO REAL CHARTER HIGH SC53801,Woodland Hills,Los Angeles,enr,EL CAMINO REAL CHARTER HIGH SC,Inter- national,
EL CAMINO REAL CHARTER HIGH SC53801,Woodland Hills,Los Angeles,adm,EL CAMINO REAL CHARTER HIGH SC,Inter- national,
EL CAMINO REAL CHARTER HIGH SC53801,Woodland Hills,Los Angeles,app,EL CAMINO REAL CHARTER HIGH SC,Inter- national,6
EL CAMINO REAL CHARTER HIGH SC53801,Woodland Hills,Los Angeles,enr,EL CAMINO REAL CHARTER HIGH SC,Domestic Unknown,
EL CAMINO REAL CHARTER HIGH SC53801,Woodland Hills,Los Angeles,adm,EL CAMINO REAL CHARTER HIGH SC,Domestic Unknown,3
EL CAMINO REAL CHARTER HIGH SC53801,Woodland Hills,Los Angeles,app,EL CAMINO REAL CHARTER HIGH SC,Domestic Unknown,7
EL CAMINO REAL CHARTER HIGH SC53801,Woodland Hills,Los Angeles,enr,EL CAMINO REAL CHARTER HIGH SC,White,8
EL CAMINO REAL CHARTER HIGH SC53801,Woodland Hills,Los Angeles,adm,EL CAMINO REAL CHARTER HIGH SC,White,11
EL CAMINO REAL CHARTER HIGH SC53801,Woodland Hills,Los Angeles,app,EL CAMINO REAL CHARTER HIGH SC,White,50
EL CAMINO REAL CHARTER HIGH SC53801,Woodland Hills,Los Angeles,enr,EL CAMINO REAL CHARTER HIGH SC,Asian,3
EL CAMINO REAL CHARTER HIGH SC53801,Woodland Hills,Los Angeles,adm,EL CAMINO REAL CHARTER HIGH SC,Asian,4
EL CAMINO REAL CHARTER HIGH SC53801,Woodland Hills,Los Angeles,app,EL CAMINO REAL CHARTER HIGH SC,Asian,38
EL CAMINO REAL CHARTER HIGH SC53801,Woodland Hills,Los Angeles,enr,EL CAMINO REAL CHARTER HIGH SC,Hispanic/ Latino,
EL CAMINO REAL CHARTER HIGH SC53801,Woodland Hills,Los Angeles,adm,EL CAMINO REAL CHARTER HIGH SC,Hispanic/ Latino,3
EL CAMINO REAL CHARTER HIGH SC53801,Woodland Hills,Los Angeles,app,EL CAMINO REAL CHARTER HIGH SC,Hispanic/ Latino,38
EL CAMINO REAL CHARTER HIGH SC53801,Woodland Hills,Los Angeles,enr,EL CAMINO REAL CHARTER HIGH SC,African American,
EL CAMINO REAL CHARTER HIGH SC53801,Woodland Hills,Los Angeles,adm,EL CAMINO REAL CHARTER HIGH SC,African American,
EL CAMINO REAL CHARTER HIGH SC53801,Woodland Hills,Los Angeles,app,EL CAMINO REAL CHARTER HIGH SC,African American,13
EL CAMINO REAL CHARTER HIGH SC53801,Woodland Hills,Los Angeles,enr,EL CAMINO REAL CHARTER HIGH SC,All,14
EL CAMINO REAL CHARTER HIGH SC53801,Woodland Hills,Los Angeles,adm,EL CAMINO REAL CHARTER HIGH SC,All,22
EL CAMINO REAL CHARTER HIGH SC53801,Woodland Hills,Los Angeles,app,EL CAMINO REAL CHARTER HIGH SC,All,152
EL CAPITAN HIGH SCHOOL51346,Lakeside,San Diego,enr,EL CAPITAN HIGH SCHOOL,White,
EL CAPITAN HIGH SCHOOL51346,Lakeside,San Diego,adm,EL CAPITAN HIGH SCHOOL,White,
EL CAPITAN HIGH SCHOOL51346,Lakeside,San Diego,app,EL CAPITAN HIGH SCHOOL,White,7
EL CAPITAN HIGH SCHOOL51346,Lakeside,San Diego,enr,EL CAPITAN HIGH SCHOOL,All,
EL CAPITAN HIGH SCHOOL51346,Lakeside,San Diego,adm,EL CAPITAN HIGH SCHOOL,All,
EL CAPITAN HIGH SCHOOL51346,Lakeside,San Diego,app,EL CAPITAN HIGH SCHOOL,All,8
EL CAPITAN HIGH SCHOOL54697,Merced,Merced,enr,EL CAPITAN HIGH SCHOOL,White,
EL CAPITAN HIGH SCHOOL54697,Merced,Merced,adm,EL CAPITAN HIGH SCHOOL,White,
EL CAPITAN HIGH SCHOOL54697,Merced,Merced,app,EL CAPITAN HIGH SCHOOL,White,5
EL CAPITAN HIGH SCHOOL54697,Merced,Merced,enr,EL CAPITAN HIGH SCHOOL,Asian,
EL CAPITAN HIGH SCHOOL54697,Merced,Merced,adm,EL CAPITAN HIGH SCHOOL,Asian,
EL CAPITAN HIGH SCHOOL54697,Merced,Merced,app,EL CAPITAN HIGH SCHOOL,Asian,8
EL CAPITAN HIGH SCHOOL54697,Merced,Merced,enr,EL CAPITAN HIGH SCHOOL,Hispanic/ Latino,
EL CAPITAN HIGH SCHOOL54697,Merced,Merced,adm,EL CAPITAN HIGH SCHOOL,Hispanic/ Latino,
EL CAPITAN HIGH SCHOOL54697,Merced,Merced,app,EL CAPITAN HIGH SCHOOL,Hispanic/ Latino,8
EL CAPITAN HIGH SCHOOL54697,Merced,Merced,enr,EL CAPITAN HIGH SCHOOL,All,
EL CAPITAN HIGH SCHOOL54697,Merced,Merced,adm,EL CAPITAN HIGH SCHOOL,All,3
EL CAPITAN HIGH SCHOOL54697,Merced,Merced,app,EL CAPITAN HIGH SCHOOL,All,24
EL CERRITO HIGH SCHOOL50815,El Cerrito,Contra Costa,enr,EL CERRITO HIGH SCHOOL,White,
EL CERRITO HIGH SCHOOL50815,El Cerrito,Contra Costa,adm,EL CERRITO HIGH SCHOOL,White,3
EL CERRITO HIGH SCHOOL50815,El Cerrito,Contra Costa,app,EL CERRITO HIGH SCHOOL,White,13
EL CERRITO HIGH SCHOOL50815,El Cerrito,Contra Costa,enr,EL CERRITO HIGH SCHOOL,Asian,
EL CERRITO HIGH SCHOOL50815,El Cerrito,Contra Costa,adm,EL CERRITO HIGH SCHOOL,Asian,3
EL CERRITO HIGH SCHOOL50815,El Cerrito,Contra Costa,app,EL CERRITO HIGH SCHOOL,Asian,30
EL CERRITO HIGH SCHOOL50815,El Cerrito,Contra Costa,enr,EL CERRITO HIGH SCHOOL,Hispanic/ Latino,
EL CERRITO HIGH SCHOOL50815,El Cerrito,Contra Costa,adm,EL CERRITO HIGH SCHOOL,Hispanic/ Latino,
EL CERRITO HIGH SCHOOL50815,El Cerrito,Contra Costa,app,EL CERRITO HIGH SCHOOL,Hispanic/ Latino,13
EL CERRITO HIGH SCHOOL50815,El Cerrito,Contra Costa,enr,EL CERRITO HIGH SCHOOL,African American,
EL CERRITO HIGH SCHOOL50815,El Cerrito,Contra Costa,adm,EL CERRITO HIGH SCHOOL,African American,
EL CERRITO HIGH SCHOOL50815,El Cerrito,Contra Costa,app,EL CERRITO HIGH SCHOOL,African American,9
EL CERRITO HIGH SCHOOL50815,El Cerrito,Contra Costa,enr,EL CERRITO HIGH SCHOOL,All,3
EL CERRITO HIGH SCHOOL50815,El Cerrito,Contra Costa,adm,EL CERRITO HIGH SCHOOL,All,9
EL CERRITO HIGH SCHOOL50815,El Cerrito,Contra Costa,app,EL CERRITO HIGH SCHOOL,All,67
EL DIAMANTE HIGH SCHOOL53699,Visalia,Tulare,enr,EL DIAMANTE HIGH SCHOOL,White,
EL DIAMANTE HIGH SCHOOL53699,Visalia,Tulare,adm,EL DIAMANTE HIGH SCHOOL,White,3
EL DIAMANTE HIGH SCHOOL53699,Visalia,Tulare,app,EL DIAMANTE HIGH SCHOOL,White,12
EL DIAMANTE HIGH SCHOOL53699,Visalia,Tulare,enr,EL DIAMANTE HIGH SCHOOL,Asian,
EL DIAMANTE HIGH SCHOOL53699,Visalia,Tulare,adm,EL DIAMANTE HIGH SCHOOL,Asian,
EL DIAMANTE HIGH SCHOOL53699,Visalia,Tulare,app,EL DIAMANTE HIGH SCHOOL,Asian,7
EL DIAMANTE HIGH SCHOOL53699,Visalia,Tulare,enr,EL DIAMANTE HIGH SCHOOL,Hispanic/ Latino,
EL DIAMANTE HIGH SCHOOL53699,Visalia,Tulare,adm,EL DIAMANTE HIGH SCHOOL,Hispanic/ Latino,
EL DIAMANTE HIGH SCHOOL53699,Visalia,Tulare,app,EL DIAMANTE HIGH SCHOOL,Hispanic/ Latino,19
EL DIAMANTE HIGH SCHOOL53699,Visalia,Tulare,enr,EL DIAMANTE HIGH SCHOOL,All,3
EL DIAMANTE HIGH SCHOOL53699,Visalia,Tulare,adm,EL DIAMANTE HIGH SCHOOL,All,5
EL DIAMANTE HIGH SCHOOL53699,Visalia,Tulare,app,EL DIAMANTE HIGH SCHOOL,All,38
EL DORADO HIGH SCHOOL52478,Placentia,Orange,enr,EL DORADO HIGH SCHOOL,White,
EL DORADO HIGH SCHOOL52478,Placentia,Orange,adm,EL DORADO HIGH SCHOOL,White,3
EL DORADO HIGH SCHOOL52478,Placentia,Orange,app,EL DORADO HIGH SCHOOL,White,16
EL DORADO HIGH SCHOOL52478,Placentia,Orange,enr,EL DORADO HIGH SCHOOL,Asian,
EL DORADO HIGH SCHOOL52478,Placentia,Orange,adm,EL DORADO HIGH SCHOOL,Asian,
EL DORADO HIGH SCHOOL52478,Placentia,Orange,app,EL DORADO HIGH SCHOOL,Asian,18
EL DORADO HIGH SCHOOL52478,Placentia,Orange,enr,EL DORADO HIGH SCHOOL,Hispanic/ Latino,
EL DORADO HIGH SCHOOL52478,Placentia,Orange,adm,EL DORADO HIGH SCHOOL,Hispanic/ Latino,
EL DORADO HIGH SCHOOL52478,Placentia,Orange,app,EL DORADO HIGH SCHOOL,Hispanic/ Latino,11
EL DORADO HIGH SCHOOL52478,Placentia,Orange,enr,EL DORADO HIGH SCHOOL,All,6
EL DORADO HIGH SCHOOL52478,Placentia,Orange,adm,EL DORADO HIGH SCHOOL,All,8
EL DORADO HIGH SCHOOL52478,Placentia,Orange,app,EL DORADO HIGH SCHOOL,All,49
EL DORADO HIGH SCHOOL52485,Placerville,El Dorado,enr,EL DORADO HIGH SCHOOL,White,
EL DORADO HIGH SCHOOL52485,Placerville,El Dorado,adm,EL DORADO HIGH SCHOOL,White,
EL DORADO HIGH SCHOOL52485,Placerville,El Dorado,app,EL DORADO HIGH SCHOOL,White,6
EL DORADO HIGH SCHOOL52485,Placerville,El Dorado,enr,EL DORADO HIGH SCHOOL,All,
EL DORADO HIGH SCHOOL52485,Placerville,El Dorado,adm,EL DORADO HIGH SCHOOL,All,
EL DORADO HIGH SCHOOL52485,Placerville,El Dorado,app,EL DORADO HIGH SCHOOL,All,8
EL MODENA HIGH SCHOOL52276,Orange,Orange,enr,EL MODENA HIGH SCHOOL,White,
EL MODENA HIGH SCHOOL52276,Orange,Orange,adm,EL MODENA HIGH SCHOOL,White,4
EL MODENA HIGH SCHOOL52276,Orange,Orange,app,EL MODENA HIGH SCHOOL,White,11
EL MODENA HIGH SCHOOL52276,Orange,Orange,enr,EL MODENA HIGH SCHOOL,Asian,
EL MODENA HIGH SCHOOL52276,Orange,Orange,adm,EL MODENA HIGH SCHOOL,Asian,
EL MODENA HIGH SCHOOL52276,Orange,Orange,app,EL MODENA HIGH SCHOOL,Asian,14
EL MODENA HIGH SCHOOL52276,Orange,Orange,enr,EL MODENA HIGH SCHOOL,Hispanic/ Latino,
EL MODENA HIGH SCHOOL52276,Orange,Orange,adm,EL MODENA HIGH SCHOOL,Hispanic/ Latino,3
EL MODENA HIGH SCHOOL52276,Orange,Orange,app,EL MODENA HIGH SCHOOL,Hispanic/ Latino,15
EL MODENA HIGH SCHOOL52276,Orange,Orange,enr,EL MODENA HIGH SCHOOL,All,6
EL MODENA HIGH SCHOOL52276,Orange,Orange,adm,EL MODENA HIGH SCHOOL,All,9
EL MODENA HIGH SCHOOL52276,Orange,Orange,app,EL MODENA HIGH SCHOOL,All,40
EL MOLINO HIGH SCHOOL50947,Forestville,Sonoma,enr,EL MOLINO HIGH SCHOOL,White,
EL MOLINO HIGH SCHOOL50947,Forestville,Sonoma,adm,EL MOLINO HIGH SCHOOL,White,
EL MOLINO HIGH SCHOOL50947,Forestville,Sonoma,app,EL MOLINO HIGH SCHOOL,White,6
EL MOLINO HIGH SCHOOL50947,Forestville,Sonoma,enr,EL MOLINO HIGH SCHOOL,All,
EL MOLINO HIGH SCHOOL50947,Forestville,Sonoma,adm,EL MOLINO HIGH SCHOOL,All,
EL MOLINO HIGH SCHOOL50947,Forestville,Sonoma,app,EL MOLINO HIGH SCHOOL,All,9
EL MONTE HIGH SCHOOL50835,El Monte,Los Angeles,enr,EL MONTE HIGH SCHOOL,Asian,9
EL MONTE HIGH SCHOOL50835,El Monte,Los Angeles,adm,EL MONTE HIGH SCHOOL,Asian,9
EL MONTE HIGH SCHOOL50835,El Monte,Los Angeles,app,EL MONTE HIGH SCHOOL,Asian,29
EL MONTE HIGH SCHOOL50835,El Monte,Los Angeles,enr,EL MONTE HIGH SCHOOL,Hispanic/ Latino,
EL MONTE HIGH SCHOOL50835,El Monte,Los Angeles,adm,EL MONTE HIGH SCHOOL,Hispanic/ Latino,
EL MONTE HIGH SCHOOL50835,El Monte,Los Angeles,app,EL MONTE HIGH SCHOOL,Hispanic/ Latino,36
EL MONTE HIGH SCHOOL50835,El Monte,Los Angeles,enr,EL MONTE HIGH SCHOOL,All,9
EL MONTE HIGH SCHOOL50835,El Monte,Los Angeles,adm,EL MONTE HIGH SCHOOL,All,9
EL MONTE HIGH SCHOOL50835,El Monte,Los Angeles,app,EL MONTE HIGH SCHOOL,All,65
EL RANCHO HIGH SCHOOL52655,Pico Rivera,Los Angeles,enr,EL RANCHO HIGH SCHOOL,Hispanic/ Latino,4
EL RANCHO HIGH SCHOOL52655,Pico Rivera,Los Angeles,adm,EL RANCHO HIGH SCHOOL,Hispanic/ Latino,9
EL RANCHO HIGH SCHOOL52655,Pico Rivera,Los Angeles,app,EL RANCHO HIGH SCHOOL,Hispanic/ Latino,79
EL RANCHO HIGH SCHOOL52655,Pico Rivera,Los Angeles,enr,EL RANCHO HIGH SCHOOL,All,6
EL RANCHO HIGH SCHOOL52655,Pico Rivera,Los Angeles,adm,EL RANCHO HIGH SCHOOL,All,11
EL RANCHO HIGH SCHOOL52655,Pico Rivera,Los Angeles,app,EL RANCHO HIGH SCHOOL,All,82
EL SEGUNDO HIGH SCHOOL50845,El Segundo,Los Angeles,enr,EL SEGUNDO HIGH SCHOOL,White,
EL SEGUNDO HIGH SCHOOL50845,El Segundo,Los Angeles,adm,EL SEGUNDO HIGH SCHOOL,White,3
EL SEGUNDO HIGH SCHOOL50845,El Segundo,Los Angeles,app,EL SEGUNDO HIGH SCHOOL,White,24
EL SEGUNDO HIGH SCHOOL50845,El Segundo,Los Angeles,enr,EL SEGUNDO HIGH SCHOOL,Asian,
EL SEGUNDO HIGH SCHOOL50845,El Segundo,Los Angeles,adm,EL SEGUNDO HIGH SCHOOL,Asian,3
EL SEGUNDO HIGH SCHOOL50845,El Segundo,Los Angeles,app,EL SEGUNDO HIGH SCHOOL,Asian,12
EL SEGUNDO HIGH SCHOOL50845,El Segundo,Los Angeles,enr,EL SEGUNDO HIGH SCHOOL,Hispanic/ Latino,
EL SEGUNDO HIGH SCHOOL50845,El Segundo,Los Angeles,adm,EL SEGUNDO HIGH SCHOOL,Hispanic/ Latino,
EL SEGUNDO HIGH SCHOOL50845,El Segundo,Los Angeles,app,EL SEGUNDO HIGH SCHOOL,Hispanic/ Latino,14
EL SEGUNDO HIGH SCHOOL50845,El Segundo,Los Angeles,enr,EL SEGUNDO HIGH SCHOOL,African American,
EL SEGUNDO HIGH SCHOOL50845,El Segundo,Los Angeles,adm,EL SEGUNDO HIGH SCHOOL,African American,
EL SEGUNDO HIGH SCHOOL50845,El Segundo,Los Angeles,app,EL SEGUNDO HIGH SCHOOL,African American,9
EL SEGUNDO HIGH SCHOOL50845,El Segundo,Los Angeles,enr,EL SEGUNDO HIGH SCHOOL,All,6
EL SEGUNDO HIGH SCHOOL50845,El Segundo,Los Angeles,adm,EL SEGUNDO HIGH SCHOOL,All,9
EL SEGUNDO HIGH SCHOOL50845,El Segundo,Los Angeles,app,EL SEGUNDO HIGH SCHOOL,All,63
EL TORO HIGH SCHOOL51974,Lake Forest,Orange,enr,EL TORO HIGH SCHOOL,White,
EL TORO HIGH SCHOOL51974,Lake Forest,Orange,adm,EL TORO HIGH SCHOOL,White,
EL TORO HIGH SCHOOL51974,Lake Forest,Orange,app,EL TORO HIGH SCHOOL,White,16
EL TORO HIGH SCHOOL51974,Lake Forest,Orange,enr,EL TORO HIGH SCHOOL,Asian,
EL TORO HIGH SCHOOL51974,Lake Forest,Orange,adm,EL TORO HIGH SCHOOL,Asian,6
EL TORO HIGH SCHOOL51974,Lake Forest,Orange,app,EL TORO HIGH SCHOOL,Asian,24
EL TORO HIGH SCHOOL51974,Lake Forest,Orange,enr,EL TORO HIGH SCHOOL,Hispanic/ Latino,
EL TORO HIGH SCHOOL51974,Lake Forest,Orange,adm,EL TORO HIGH SCHOOL,Hispanic/ Latino,
EL TORO HIGH SCHOOL51974,Lake Forest,Orange,app,EL TORO HIGH SCHOOL,Hispanic/ Latino,8
EL TORO HIGH SCHOOL51974,Lake Forest,Orange,enr,EL TORO HIGH SCHOOL,All,3
EL TORO HIGH SCHOOL51974,Lake Forest,Orange,adm,EL TORO HIGH SCHOOL,All,7
EL TORO HIGH SCHOOL51974,Lake Forest,Orange,app,EL TORO HIGH SCHOOL,All,50
ELEANOR ROOSEVELT HIGH SCHOOL54078,Eastvale,Riverside,enr,ELEANOR ROOSEVELT HIGH SCHOOL,Asian,5
ELEANOR ROOSEVELT HIGH SCHOOL54078,Eastvale,Riverside,adm,ELEANOR ROOSEVELT HIGH SCHOOL,Asian,12
ELEANOR ROOSEVELT HIGH SCHOOL54078,Eastvale,Riverside,app,ELEANOR ROOSEVELT HIGH SCHOOL,Asian,52
ELEANOR ROOSEVELT HIGH SCHOOL54078,Eastvale,Riverside,enr,ELEANOR ROOSEVELT HIGH SCHOOL,Hispanic/ Latino,
ELEANOR ROOSEVELT HIGH SCHOOL54078,Eastvale,Riverside,adm,ELEANOR ROOSEVELT HIGH SCHOOL,Hispanic/ Latino,
ELEANOR ROOSEVELT HIGH SCHOOL54078,Eastvale,Riverside,app,ELEANOR ROOSEVELT HIGH SCHOOL,Hispanic/ Latino,29
ELEANOR ROOSEVELT HIGH SCHOOL54078,Eastvale,Riverside,enr,ELEANOR ROOSEVELT HIGH SCHOOL,African American,
ELEANOR ROOSEVELT HIGH SCHOOL54078,Eastvale,Riverside,adm,ELEANOR ROOSEVELT HIGH SCHOOL,African American,
ELEANOR ROOSEVELT HIGH SCHOOL54078,Eastvale,Riverside,app,ELEANOR ROOSEVELT HIGH SCHOOL,African American,15
ELEANOR ROOSEVELT HIGH SCHOOL54078,Eastvale,Riverside,enr,ELEANOR ROOSEVELT HIGH SCHOOL,All,9
ELEANOR ROOSEVELT HIGH SCHOOL54078,Eastvale,Riverside,adm,ELEANOR ROOSEVELT HIGH SCHOOL,All,18
ELEANOR ROOSEVELT HIGH SCHOOL54078,Eastvale,Riverside,app,ELEANOR ROOSEVELT HIGH SCHOOL,All,105
ELISE P BUCKINGHAM CHRTR SCH53596,Vacaville,Solano,enr,ELISE P BUCKINGHAM CHRTR SCH,White,
ELISE P BUCKINGHAM CHRTR SCH53596,Vacaville,Solano,adm,ELISE P BUCKINGHAM CHRTR SCH,White,
ELISE P BUCKINGHAM CHRTR SCH53596,Vacaville,Solano,app,ELISE P BUCKINGHAM CHRTR SCH,White,5
ELISE P BUCKINGHAM CHRTR SCH53596,Vacaville,Solano,enr,ELISE P BUCKINGHAM CHRTR SCH,All,
ELISE P BUCKINGHAM CHRTR SCH53596,Vacaville,Solano,adm,ELISE P BUCKINGHAM CHRTR SCH,All,
ELISE P BUCKINGHAM CHRTR SCH53596,Vacaville,Solano,app,ELISE P BUCKINGHAM CHRTR SCH,All,12
ELIZABETH LEARNING CENTER50697,Cudahy,Los Angeles,enr,ELIZABETH LEARNING CENTER,All,
ELIZABETH LEARNING CENTER50697,Cudahy,Los Angeles,adm,ELIZABETH LEARNING CENTER,All,4
ELIZABETH LEARNING CENTER50697,Cudahy,Los Angeles,app,ELIZABETH LEARNING CENTER,All,29
ELK GROVE HIGH SCHOOL50825,Elk Grove,Sacramento,enr,ELK GROVE HIGH SCHOOL,White,
ELK GROVE HIGH SCHOOL50825,Elk Grove,Sacramento,adm,ELK GROVE HIGH SCHOOL,White,
ELK GROVE HIGH SCHOOL50825,Elk Grove,Sacramento,app,ELK GROVE HIGH SCHOOL,White,14
ELK GROVE HIGH SCHOOL50825,Elk Grove,Sacramento,enr,ELK GROVE HIGH SCHOOL,Asian,
ELK GROVE HIGH SCHOOL50825,Elk Grove,Sacramento,adm,ELK GROVE HIGH SCHOOL,Asian,
ELK GROVE HIGH SCHOOL50825,Elk Grove,Sacramento,app,ELK GROVE HIGH SCHOOL,Asian,8
ELK GROVE HIGH SCHOOL50825,Elk Grove,Sacramento,enr,ELK GROVE HIGH SCHOOL,Hispanic/ Latino,
ELK GROVE HIGH SCHOOL50825,Elk Grove,Sacramento,adm,ELK GROVE HIGH SCHOOL,Hispanic/ Latino,
ELK GROVE HIGH SCHOOL50825,Elk Grove,Sacramento,app,ELK GROVE HIGH SCHOOL,Hispanic/ Latino,6
ELK GROVE HIGH SCHOOL50825,Elk Grove,Sacramento,enr,ELK GROVE HIGH SCHOOL,African American,
ELK GROVE HIGH SCHOOL50825,Elk Grove,Sacramento,adm,ELK GROVE HIGH SCHOOL,African American,
ELK GROVE HIGH SCHOOL50825,Elk Grove,Sacramento,app,ELK GROVE HIGH SCHOOL,African American,6
ELK GROVE HIGH SCHOOL50825,Elk Grove,Sacramento,enr,ELK GROVE HIGH SCHOOL,All,
ELK GROVE HIGH SCHOOL50825,Elk Grove,Sacramento,adm,ELK GROVE HIGH SCHOOL,All,4
ELK GROVE HIGH SCHOOL50825,Elk Grove,Sacramento,app,ELK GROVE HIGH SCHOOL,All,34
ELSIE ALLEN HIGH SCHOOL53316,Santa Rosa,Sonoma,enr,ELSIE ALLEN HIGH SCHOOL,Hispanic/ Latino,
ELSIE ALLEN HIGH SCHOOL53316,Santa Rosa,Sonoma,adm,ELSIE ALLEN HIGH SCHOOL,Hispanic/ Latino,
ELSIE ALLEN HIGH SCHOOL53316,Santa Rosa,Sonoma,app,ELSIE ALLEN HIGH SCHOOL,Hispanic/ Latino,9
ELSIE ALLEN HIGH SCHOOL53316,Santa Rosa,Sonoma,enr,ELSIE ALLEN HIGH SCHOOL,All,
ELSIE ALLEN HIGH SCHOOL53316,Santa Rosa,Sonoma,adm,ELSIE ALLEN HIGH SCHOOL,All,
ELSIE ALLEN HIGH SCHOOL53316,Santa Rosa,Sonoma,app,ELSIE ALLEN HIGH SCHOOL,All,12
ELSINORE HIGH SCHOOL50855,Wildomar,Riverside,enr,ELSINORE HIGH SCHOOL,White,
ELSINORE HIGH SCHOOL50855,Wildomar,Riverside,adm,ELSINORE HIGH SCHOOL,White,
ELSINORE HIGH SCHOOL50855,Wildomar,Riverside,app,ELSINORE HIGH SCHOOL,White,8
ELSINORE HIGH SCHOOL50855,Wildomar,Riverside,enr,ELSINORE HIGH SCHOOL,Asian,
ELSINORE HIGH SCHOOL50855,Wildomar,Riverside,adm,ELSINORE HIGH SCHOOL,Asian,
ELSINORE HIGH SCHOOL50855,Wildomar,Riverside,app,ELSINORE HIGH SCHOOL,Asian,6
ELSINORE HIGH SCHOOL50855,Wildomar,Riverside,enr,ELSINORE HIGH SCHOOL,Hispanic/ Latino,
ELSINORE HIGH SCHOOL50855,Wildomar,Riverside,adm,ELSINORE HIGH SCHOOL,Hispanic/ Latino,
ELSINORE HIGH SCHOOL50855,Wildomar,Riverside,app,ELSINORE HIGH SCHOOL,Hispanic/ Latino,14
ELSINORE HIGH SCHOOL50855,Wildomar,Riverside,enr,ELSINORE HIGH SCHOOL,All,
ELSINORE HIGH SCHOOL50855,Wildomar,Riverside,adm,ELSINORE HIGH SCHOOL,All,
ELSINORE HIGH SCHOOL50855,Wildomar,Riverside,app,ELSINORE HIGH SCHOOL,All,31
EMERY SECONDARY SCHOOL50860,Emeryville,Alameda,enr,EMERY SECONDARY SCHOOL,All,
EMERY SECONDARY SCHOOL50860,Emeryville,Alameda,adm,EMERY SECONDARY SCHOOL,All,
EMERY SECONDARY SCHOOL50860,Emeryville,Alameda,app,EMERY SECONDARY SCHOOL,All,7
ENCINAL HIGH SCHOOL50015,Alameda,Alameda,enr,ENCINAL HIGH SCHOOL,White,
ENCINAL HIGH SCHOOL50015,Alameda,Alameda,adm,ENCINAL HIGH SCHOOL,White,
ENCINAL HIGH SCHOOL50015,Alameda,Alameda,app,ENCINAL HIGH SCHOOL,White,6
ENCINAL HIGH SCHOOL50015,Alameda,Alameda,enr,ENCINAL HIGH SCHOOL,Asian,
ENCINAL HIGH SCHOOL50015,Alameda,Alameda,adm,ENCINAL HIGH SCHOOL,Asian,
ENCINAL HIGH SCHOOL50015,Alameda,Alameda,app,ENCINAL HIGH SCHOOL,Asian,17
ENCINAL HIGH SCHOOL50015,Alameda,Alameda,enr,ENCINAL HIGH SCHOOL,African American,
ENCINAL HIGH SCHOOL50015,Alameda,Alameda,adm,ENCINAL HIGH SCHOOL,African American,
ENCINAL HIGH SCHOOL50015,Alameda,Alameda,app,ENCINAL HIGH SCHOOL,African American,7
ENCINAL HIGH SCHOOL50015,Alameda,Alameda,enr,ENCINAL HIGH SCHOOL,All,
ENCINAL HIGH SCHOOL50015,Alameda,Alameda,adm,ENCINAL HIGH SCHOOL,All,4
ENCINAL HIGH SCHOOL50015,Alameda,Alameda,app,ENCINAL HIGH SCHOOL,All,34
ENCORE JR/SR HIGH SCHOOL54307,Hesperia,San Bernardino,enr,ENCORE JR/SR HIGH SCHOOL,Hispanic/ Latino,
ENCORE JR/SR HIGH SCHOOL54307,Hesperia,San Bernardino,adm,ENCORE JR/SR HIGH SCHOOL,Hispanic/ Latino,
ENCORE JR/SR HIGH SCHOOL54307,Hesperia,San Bernardino,app,ENCORE JR/SR HIGH SCHOOL,Hispanic/ Latino,5
ENCORE JR/SR HIGH SCHOOL54307,Hesperia,San Bernardino,enr,ENCORE JR/SR HIGH SCHOOL,All,
ENCORE JR/SR HIGH SCHOOL54307,Hesperia,San Bernardino,adm,ENCORE JR/SR HIGH SCHOOL,All,
ENCORE JR/SR HIGH SCHOOL54307,Hesperia,San Bernardino,app,ENCORE JR/SR HIGH SCHOOL,All,11
ENGINEERING & TECH ACAD AT THS54441,Los Angeles,Los Angeles,enr,ENGINEERING & TECH ACAD AT THS,Hispanic/ Latino,
ENGINEERING & TECH ACAD AT THS54441,Los Angeles,Los Angeles,adm,ENGINEERING & TECH ACAD AT THS,Hispanic/ Latino,
ENGINEERING & TECH ACAD AT THS54441,Los Angeles,Los Angeles,app,ENGINEERING & TECH ACAD AT THS,Hispanic/ Latino,6
ENGINEERING & TECH ACAD AT THS54441,Los Angeles,Los Angeles,enr,ENGINEERING & TECH ACAD AT THS,All,
ENGINEERING & TECH ACAD AT THS54441,Los Angeles,Los Angeles,adm,ENGINEERING & TECH ACAD AT THS,All,
ENGINEERING & TECH ACAD AT THS54441,Los Angeles,Los Angeles,app,ENGINEERING & TECH ACAD AT THS,All,8
ENTERPRISE HIGH SCHOOL52580,Redding,Shasta,enr,ENTERPRISE HIGH SCHOOL,White,
